IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor
8508,10/25/2019,2019,01,201901,42910,27,930.31,7
8509,10/25/2019,2019,01,201901,42911,14,1257.25,9
8510,10/25/2019,2019,01,201901,42912,2,1154.94,6
8511,10/25/2019,2019,01,201901,42913,3,931.95,9
8512,10/25/2019,2019,01,201901,42914,4,1024.9,5
8513,10/25/2019,2019,01,201901,42915,14,1274.83,11
8514,10/25/2019,2019,01,201901,42916,4,1082.07,11
8515,10/25/2019,2019,01,201901,42921,38,,2
8516,10/25/2019,2019,01,201901,42923,30,497.6,9
8517,10/25/2019,2019,01,201901,42925,6,225,7
8518,10/25/2019,2019,01,201901,42935,16,1682.57,5
8519,10/25/2019,2019,01,201901,42936,3,,9
8520,10/25/2019,2019,01,201901,42938,23,2137.8,12
8521,10/25/2019,2019,01,201901,42939,2,2241.89,6
8522,10/25/2019,2019,01,201901,42941,12,2321.37,5
8523,10/25/2019,2019,01,201901,42942,5,2039.78,6
8524,10/25/2019,2019,01,201901,42943,9,1455.36,13
8525,10/25/2019,2019,01,201901,42944,5,2688.71,12
8526,10/25/2019,2019,01,201901,42945,12,1965.24,5
8527,10/25/2019,2019,01,201901,42951,3,2078.58,9
8528,10/25/2019,2019,01,201901,42955,20,1692.76,4
8529,10/25/2019,2019,01,201901,42957,16,2212.26,12
8530,10/25/2019,2019,01,201901,42959,11,3062.28,2
8531,10/25/2019,2019,01,201901,42960,5,3067.05,6
8532,10/25/2019,2019,01,201901,42961,6,2051.91,10
8533,10/25/2019,2019,01,201901,42962,8,1749.75,11
8534,10/25/2019,2019,01,201901,42963,5,1740.67,12
8535,10/25/2019,2019,01,201901,42964,13,1834.89,11
8536,10/25/2019,2019,01,201901,42971,9,1721.34,5
8537,10/25/2019,2019,01,201901,43028,3,673.02,13
8538,10/25/2019,2019,01,201901,43031,15,869.24,9
8539,10/25/2019,2019,01,201901,43032,2,663.87,4
8540,10/25/2019,2019,01,201901,43033,1,736.34,4
8541,10/25/2019,2019,01,201901,43034,18,631.26,11
8542,10/25/2019,2019,01,201901,43037,6,773.05,1
8543,10/25/2019,2019,01,201901,43039,8,502.3,13
8544,10/25/2019,2019,01,201901,43040,2,,3
8545,10/25/2019,2019,01,201901,43041,19,595.45,11
8546,10/25/2019,2019,01,201901,43042,7,859.05,12
8547,10/25/2019,2019,01,201901,42817,16,542.88,6
8548,10/25/2019,2019,01,201901,42819,26,620.88,12
8549,10/25/2019,2019,01,201901,42820,10,457.82,5
8550,10/25/2019,2019,01,201901,42824,4,367.08,10
8551,10/25/2019,2019,01,201901,42825,8,377.79,6
8552,10/25/2019,2019,01,201901,42827,3,403.38,3
8553,10/25/2019,2019,01,201901,42828,3,703.04,3
8554,10/25/2019,2019,01,201901,42831,6,225.54,13
8555,10/25/2019,2019,01,201901,42849,1,1034.76,12
8556,10/25/2019,2019,01,201901,42810,6,779.78,12
8557,10/25/2019,2019,01,201901,42811,5,1819.37,2
8558,10/25/2019,2019,01,201901,42812,8,242.88,2
8559,10/25/2019,2019,01,201901,42813,1,302.12,2
8560,10/25/2019,2019,01,201901,42814,2,272.36,4
8561,10/25/2019,2019,01,201901,42815,2,439.99,7
8562,10/25/2019,2019,01,201901,42902,6,162.46,12
8563,10/25/2019,2019,01,201901,42903,8,204.04,1
8564,10/25/2019,2019,01,201901,42905,8,310.01,13
8565,10/25/2019,2019,01,201901,42867,5,141.02,5
8566,10/25/2019,2019,01,201901,42868,9,146.67,10
8567,10/25/2019,2019,01,201901,42869,15,125.42,2
8568,10/25/2019,2019,01,201901,42875,3,403.95,3
8569,10/25/2019,2019,01,201901,42879,5,386.64,14
8570,10/25/2019,2019,01,201901,42880,7,424.13,5
8571,10/25/2019,2019,01,201901,42881,15,372.78,5
8572,10/25/2019,2019,01,201901,42884,17,31639,9
8573,10/25/2019,2019,01,201901,42885,8,306.47,5
8574,10/25/2019,2019,01,201901,42889,15,348.88,3
8575,10/25/2019,2019,01,201901,42890,4,401.34,7
8576,10/25/2019,2019,01,201901,42891,21,336.6,11
8577,10/25/2019,2019,01,201901,42894,8,332.99,12
8578,10/25/2019,2019,01,201901,42896,4,349.59,12
8579,10/25/2019,2019,01,201901,42986,14,229.55,10
8580,10/25/2019,2019,01,201901,42989,5,308.52,6
8581,10/25/2019,2019,01,201901,42991,17,286.21,5
8582,10/25/2019,2019,01,201901,42992,12,402.38,9
8583,10/25/2019,2019,01,201901,42993,10,320.1,9
8584,10/25/2019,2019,01,201901,42994,11,376.05,6
8585,10/25/2019,2019,01,201901,42996,7,368.33,6
8586,10/25/2019,2019,01,201901,42998,2,396.38,4
8587,10/25/2019,2019,01,201901,42999,1,407.85,1
8588,10/25/2019,2019,01,201901,43001,26,386.47,1
8589,10/25/2019,2019,01,201901,43002,5,305.14,4
8590,10/25/2019,2019,01,201901,43003,7,295.19,10
8591,10/25/2019,2019,01,201901,43004,2,271.16,8
8592,10/25/2019,2019,01,201901,43006,11,376.69,4
8593,10/25/2019,2019,01,201901,43012,6,324.15,10
8594,10/25/2019,2019,01,201901,43014,9,326.65,1
8595,10/25/2019,2019,01,201901,43015,7,335.25,7
8596,10/25/2019,2019,01,201901,43016,8,345.02,8
8597,10/25/2019,2019,01,201901,43017,8,234.87,13
8598,10/25/2019,2019,01,201901,43022,10,323.28,1
8599,10/25/2019,2019,01,201901,43024,6,392.26,8
8600,10/25/2019,2019,01,201901,42754,8,851.98,8
8601,10/25/2019,2019,01,201901,42757,12,1122.49,10
8602,10/25/2019,2019,01,201901,42759,4,1324.38,8
8603,10/25/2019,2019,01,201901,42762,8,1392.74,3
8604,10/25/2019,2019,01,201901,42764,9,891.9,13
8605,10/25/2019,2019,01,201901,42767,11,2209.16,12
8606,10/25/2019,2019,01,201901,42770,3,2608.4,9
8607,10/25/2019,2019,01,201901,42775,12,2235.28,5
8608,10/25/2019,2019,01,201901,42782,22,2693.43,2
8609,10/25/2019,2019,01,201901,42784,1,1119.6,4
8610,10/25/2019,2019,01,201901,42785,20,1059.53,7
8611,10/25/2019,2019,01,201901,42786,7,,10
8612,10/25/2019,2019,01,201901,42788,3,325.54,13
8613,10/25/2019,2019,01,201901,42789,16,16740,11
8614,10/25/2019,2019,01,201901,42791,8,205.28,7
8615,10/25/2019,2019,01,201901,42792,18,313.05,5
8616,10/25/2019,2019,01,201901,42793,12,640.47,8
8617,10/25/2019,2019,01,201901,42794,14,229.85,11
8618,10/25/2019,2019,01,201901,42795,6,424.85,9
8619,10/25/2019,2019,01,201901,42796,16,296.93,9
8620,10/25/2019,2019,01,201901,42798,6,1196.17,4
8621,10/25/2019,2019,01,201901,42800,6,1276.16,13
8622,10/25/2019,2019,01,201901,42801,3,2229.88,2
8623,10/25/2019,2019,01,201901,42926,1,53.11,13
8624,10/25/2019,2019,01,201901,42929,10,224.58,3
8625,10/25/2019,2019,01,201901,42930,11,96.53,8
8626,10/25/2019,2019,01,201901,42853,1,445.84,6
8627,10/25/2019,2019,01,201901,42870,19,134.19,3
8628,10/25/2019,2019,01,201901,42899,4,149.34,7
8629,10/25/2019,2019,01,201901,42900,19,167.37,4
8630,10/25/2019,2019,01,201901,42901,5,154.69,13
8631,10/25/2019,2019,01,201901,42928,5,85.33,11
8632,10/25/2019,2019,01,201901,42973,8,97.4,7
8633,10/25/2019,2019,01,201901,42974,7,131.83,9
8634,10/25/2019,2019,01,201901,42978,1,78.72,9
8635,10/25/2019,2019,01,201901,42982,2,10.31,3
8636,11/29/2019,2019,01,201901,42832,18,562.57,12
8637,11/29/2019,2019,01,201901,42833,3,609.52,6
8638,11/29/2019,2019,01,201901,42834,10,641.73,3
8639,11/29/2019,2019,01,201901,42836,17,497.04,7
8640,11/29/2019,2019,01,201901,42838,11,665,13
8641,11/29/2019,2019,01,201901,42840,1,276.18,9
8642,11/29/2019,2019,01,201901,42841,5,255.97,4
8643,11/29/2019,2019,01,201901,42844,5,1183.23,3
8644,11/29/2019,2019,01,201901,42845,1,597.38,11
8645,11/29/2019,2019,01,201901,42846,8,1722.69,8
8646,11/29/2019,2019,01,201901,42855,16,702.52,4
8647,11/29/2019,2019,01,201901,42856,18,382.87,2
8648,11/29/2019,2019,01,201901,42857,4,375.54,6
8649,11/29/2019,2019,01,201901,42858,10,372.99,6
8650,11/29/2019,2019,01,201901,42859,1,475.72,6
8651,11/29/2019,2019,01,201901,42860,8,380.06,5
8652,11/29/2019,2019,01,201901,42862,7,379.34,10
8653,11/29/2019,2019,01,201901,42907,3,360.31,8
8654,11/29/2019,2019,01,201901,42909,4,912.59,2
8655,11/29/2019,2019,01,201901,42915,14,1301.11,13
8656,11/29/2019,2019,01,201901,42916,5,1013.39,4
8657,11/29/2019,2019,01,201901,42917,9,92317.4,10
8658,11/29/2019,2019,01,201901,42918,2,531.71,9
8659,11/29/2019,2019,01,201901,42919,8,436.08,8
8660,11/29/2019,2019,01,201901,42920,10,589.68,10
8661,11/29/2019,2019,01,201901,42921,14,594.61,2
8662,11/29/2019,2019,01,201901,42923,2,559.29,11
8663,11/29/2019,2019,01,201901,42924,3,489.65,14
8664,11/29/2019,2019,01,201901,42925,3,1.86,12
8665,11/29/2019,2019,01,201901,42933,3,868.04,8
8666,11/29/2019,2019,01,201901,42934,15,1073.92,6
8667,11/29/2019,2019,01,201901,42937,3,1754.56,1
8668,11/29/2019,2019,01,201901,42943,21,1527.17,8
8669,11/29/2019,2019,01,201901,42946,12,1552.01,3
8670,11/29/2019,2019,01,201901,42947,25,2111.39,11
8671,11/29/2019,2019,01,201901,42948,5,1983.48,5
8672,11/29/2019,2019,01,201901,42949,8,1585.59,6
8673,11/29/2019,2019,01,201901,42950,9,1897.14,10
8674,11/29/2019,2019,01,201901,42951,11,2009.01,6
8675,11/29/2019,2019,01,201901,42953,8,2672.04,13
8676,11/29/2019,2019,01,201901,42954,2,1596.35,8
8677,11/29/2019,2019,01,201901,42955,18,1593.46,9
8678,11/29/2019,2019,01,201901,42958,11,2267.2,3
8679,11/29/2019,2019,01,201901,42959,4,2550.18,5
8680,11/29/2019,2019,01,201901,42965,6,1823.79,7
8681,11/29/2019,2019,01,201901,42966,3,2516.75,3
8682,11/29/2019,2019,01,201901,42969,19,2953.71,5
8683,11/29/2019,2019,01,201901,42970,8,1961.24,13
8684,11/29/2019,2019,01,201901,42971,19,1957.41,11
8685,11/29/2019,2019,01,201901,42972,22,1781.7,5
8686,11/29/2019,2019,01,201901,43030,5,783.54,11
8687,11/29/2019,2019,01,201901,43031,1,949.45,6
8688,11/29/2019,2019,01,201901,43032,10,733.77,13
8689,11/29/2019,2019,01,201901,43034,6,675.22,11
8690,11/29/2019,2019,01,201901,43035,16,711.32,6
8691,11/29/2019,2019,01,201901,43036,2,551.1,12
8692,11/29/2019,2019,01,201901,43037,2,781.33,8
8693,11/29/2019,2019,01,201901,43040,7,586.66,12
8694,11/29/2019,2019,01,201901,42816,3,809.32,7
8695,11/29/2019,2019,01,201901,42821,14,438.25,7
8696,11/29/2019,2019,01,201901,42823,4,566.08,10
8697,11/29/2019,2019,01,201901,42825,6,425.97,9
8698,11/29/2019,2019,01,201901,42830,6,385.91,3
8699,11/29/2019,2019,01,201901,42848,6,1136.98,7
8700,11/29/2019,2019,01,201901,42849,6,1013.7,3
8701,11/29/2019,2019,01,201901,42810,5,846.4,9
8702,11/29/2019,2019,01,201901,42812,13,238.88,4
8703,11/29/2019,2019,01,201901,42813,10,273.77,2
8704,11/29/2019,2019,01,201901,42814,10,230.13,7
8705,11/29/2019,2019,01,201901,42815,5,374.42,4
8706,11/29/2019,2019,01,201901,42902,11,196.7,5
8707,11/29/2019,2019,01,201901,42903,5,19621,13
8708,11/29/2019,2019,01,201901,42904,8,103.82,10
8709,11/29/2019,2019,01,201901,42737,3,1041.21,8
8710,11/29/2019,2019,01,201901,42865,10,134.41,5
8711,11/29/2019,2019,01,201901,42872,34,380.82,9
8712,11/29/2019,2019,01,201901,42873,12,428.75,14
8713,11/29/2019,2019,01,201901,42875,8,,11
8714,11/29/2019,2019,01,201901,42879,20,371.72,1
8715,11/29/2019,2019,01,201901,42880,10,389.13,2
8716,11/29/2019,2019,01,201901,42882,8,332.3,13
8717,11/29/2019,2019,01,201901,42884,8,308.59,2
8718,11/29/2019,2019,01,201901,42889,3,389.69,4
8719,11/29/2019,2019,01,201901,42890,25,,4
8720,11/29/2019,2019,01,201901,42893,7,325.47,13
8721,11/29/2019,2019,01,201901,42894,7,345.35,2
8722,11/29/2019,2019,01,201901,42897,3,403.49,13
8723,11/29/2019,2019,01,201901,42985,7,1124.4,8
8724,11/29/2019,2019,01,201901,42986,11,221.67,12
8725,11/29/2019,2019,01,201901,42987,30,293.41,3
8726,11/29/2019,2019,01,201901,42988,7,460.11,6
8727,11/29/2019,2019,01,201901,42991,4,341.74,4
8728,11/29/2019,2019,01,201901,42993,13,326.14,5
8729,11/29/2019,2019,01,201901,42994,10,460.74,9
8730,11/29/2019,2019,01,201901,43000,10,258.53,3
8731,11/29/2019,2019,01,201901,43001,4,384.91,8
8732,11/29/2019,2019,01,201901,43002,8,250.04,3
8733,11/29/2019,2019,01,201901,43003,9,304.19,12
8734,11/29/2019,2019,01,201901,43006,4,389.81,4
8735,11/29/2019,2019,01,201901,43007,8,286.78,2
8736,11/29/2019,2019,01,201901,43010,14,266.95,6
8737,11/29/2019,2019,01,201901,43013,12,268.78,4
8738,11/29/2019,2019,01,201901,43014,7,359.88,1
8739,11/29/2019,2019,01,201901,43015,4,314.86,8
8740,11/29/2019,2019,01,201901,43016,7,360.49,2
8741,11/29/2019,2019,01,201901,43017,7,258.19,5
8742,11/29/2019,2019,01,201901,43018,19,287.02,8
8743,11/29/2019,2019,01,201901,43019,14,277.15,6
8744,11/29/2019,2019,01,201901,43020,38,422.61,11
8745,11/29/2019,2019,01,201901,43021,12,277.9,12
8746,11/29/2019,2019,01,201901,43022,10,,9
8747,11/29/2019,2019,01,201901,43023,2,503.94,2
8748,11/29/2019,2019,01,201901,43024,12,381.97,1
8749,11/29/2019,2019,01,201901,43026,20,419.74,6
8750,11/29/2019,2019,01,201901,42754,32,811.08,2
8751,11/29/2019,2019,01,201901,42756,6,,3
8752,11/29/2019,2019,01,201901,42757,4,1346.69,6
8753,11/29/2019,2019,01,201901,42759,17,1095.26,5
8754,11/29/2019,2019,01,201901,42760,11,1127.35,7
8755,11/29/2019,2019,01,201901,42761,10,914.83,10
8756,11/29/2019,2019,01,201901,42762,16,1414.36,10
8757,11/29/2019,2019,01,201901,42764,28,947.81,4
8758,11/29/2019,2019,01,201901,42769,8,2382.28,12
8759,11/29/2019,2019,01,201901,42770,2,2315.67,2
8760,11/29/2019,2019,01,201901,42771,11,1875.36,14
8761,11/29/2019,2019,01,201901,42773,3,6589.67,2
8762,11/29/2019,2019,01,201901,42774,11,4508.15,10
8763,11/29/2019,2019,01,201901,42778,5,2191.49,13
8764,11/29/2019,2019,01,201901,42779,17,688826,10
8765,11/29/2019,2019,01,201901,42781,10,1673.91,7
8766,11/29/2019,2019,01,201901,42784,8,1294.41,13
8767,11/29/2019,2019,01,201901,42788,6,287.07,11
8768,11/29/2019,2019,01,201901,42789,4,139.85,9
8769,11/29/2019,2019,01,201901,42791,3,193.01,11
8770,11/29/2019,2019,01,201901,42792,2,319.22,6
8771,11/29/2019,2019,01,201901,42794,16,197.31,12
8772,11/29/2019,2019,01,201901,42798,19,1135.46,5
8773,11/29/2019,2019,01,201901,42799,4,,8
8774,11/29/2019,2019,01,201901,42801,7,1787.93,1
8775,11/29/2019,2019,01,201901,42850,22,208.29,14
8776,11/29/2019,2019,01,201901,42926,2,55.35,7
8777,11/29/2019,2019,01,201901,42929,11,222.77,2
8778,11/29/2019,2019,01,201901,42930,13,93.88,8
8779,11/29/2019,2019,01,201901,42931,12,196.24,13
8780,11/29/2019,2019,01,201901,42853,5,440,7
8781,11/29/2019,2019,01,201901,42870,2,118.34,4
8782,11/29/2019,2019,01,201901,42899,8,128.19,8
8783,11/29/2019,2019,01,201901,42900,6,191.95,4
8784,11/29/2019,2019,01,201901,42928,16,84.13,12
8785,11/29/2019,2019,01,201901,42932,11,,9
8786,11/29/2019,2019,01,201901,42974,1,144.13,8
8787,11/29/2019,2019,01,201901,42975,12,167.14,5
8788,11/29/2019,2019,01,201901,42976,8,13113,12
8789,11/29/2019,2019,01,201901,42978,4,87.01,3
8790,11/29/2019,2019,01,201901,42979,4,85.97,4
8791,11/29/2019,2019,01,201901,42980,6,77.98,5
8792,11/29/2019,2019,01,201901,42982,4,10.17,2
8793,12/27/2019,2019,01,201901,42832,29,590.32,10
8794,12/27/2019,2019,01,201901,42834,8,614.18,2
8795,12/27/2019,2019,01,201901,42836,15,608.87,13
8796,12/27/2019,2019,01,201901,42838,9,642.95,8
8797,12/27/2019,2019,01,201901,42842,7,264.66,3
8798,12/27/2019,2019,01,201901,42843,9,534.53,3
8799,12/27/2019,2019,01,201901,42844,16,1220.91,14
8800,12/27/2019,2019,01,201901,42856,17,316.42,12
8801,12/27/2019,2019,01,201901,42859,11,377.17,12
8802,12/27/2019,2019,01,201901,42861,18,381.51,4
8803,12/27/2019,2019,01,201901,42863,11,245.74,11
8804,12/27/2019,2019,01,201901,42983,30,279.77,11
8805,12/27/2019,2019,01,201901,42984,4,,11
8806,12/27/2019,2019,01,201901,42907,10,325.38,2
8807,12/27/2019,2019,01,201901,42909,1,1124.36,5
8808,12/27/2019,2019,01,201901,42911,8,1251.71,9
8809,12/27/2019,2019,01,201901,42912,6,1215.68,4
8810,12/27/2019,2019,01,201901,42913,7,961.14,9
8811,12/27/2019,2019,01,201901,42915,2,1091.02,5
8812,12/27/2019,2019,01,201901,42917,3,98319.9,4
8813,12/27/2019,2019,01,201901,42918,20,564.64,3
8814,12/27/2019,2019,01,201901,42919,8,396.75,8
8815,12/27/2019,2019,01,201901,42920,8,481.05,10
8816,12/27/2019,2019,01,201901,42924,12,497.36,5
8817,12/27/2019,2019,01,201901,42933,1,692.83,4
8818,12/27/2019,2019,01,201901,42934,4,1330.48,10
8819,12/27/2019,2019,01,201901,42935,16,1684.89,4
8820,12/27/2019,2019,01,201901,42937,3,1480.88,4
8821,12/27/2019,2019,01,201901,42938,17,1808.59,12
8822,12/27/2019,2019,01,201901,42939,8,2160.28,10
8823,12/27/2019,2019,01,201901,42941,9,1959.43,1
8824,12/27/2019,2019,01,201901,42949,1,1515.45,5
8825,12/27/2019,2019,01,201901,42950,7,1977.78,13
8826,12/27/2019,2019,01,201901,42951,7,2063.8,4
8827,12/27/2019,2019,01,201901,42952,9,295283,5
8828,12/27/2019,2019,01,201901,42954,8,1714.98,2
8829,12/27/2019,2019,01,201901,42956,12,,13
8830,12/27/2019,2019,01,201901,42961,15,1881.43,8
8831,12/27/2019,2019,01,201901,42962,7,1369.32,3
8832,12/27/2019,2019,01,201901,42963,7,1799.02,11
8833,12/27/2019,2019,01,201901,42964,7,1737.72,13
8834,12/27/2019,2019,01,201901,42965,8,1372.06,14
8835,12/27/2019,2019,01,201901,42966,13,2415.52,14
8836,12/27/2019,2019,01,201901,42968,9,2566.86,9
8837,12/27/2019,2019,01,201901,42970,8,2130.51,3
8838,12/27/2019,2019,01,201901,43029,7,740.7,2
8839,12/27/2019,2019,01,201901,43032,4,759.22,3
8840,12/27/2019,2019,01,201901,43033,7,771.05,6
8841,12/27/2019,2019,01,201901,43036,5,503.26,13
8842,12/27/2019,2019,01,201901,43037,21,797.38,3
8843,12/27/2019,2019,01,201901,43038,7,744.8,14
8844,12/27/2019,2019,01,201901,43040,2,528.48,9
8845,12/27/2019,2019,01,201901,43043,2,879.25,6
8846,12/27/2019,2019,01,201901,42816,12,804.7,14
8847,12/27/2019,2019,01,201901,42818,5,1178.15,12
8848,12/27/2019,2019,01,201901,42819,7,597.4,5
8849,12/27/2019,2019,01,201901,42820,8,437.26,13
8850,12/27/2019,2019,01,201901,42824,8,376.41,5
8851,12/27/2019,2019,01,201901,42827,20,312.42,13
8852,12/27/2019,2019,01,201901,42829,5,724.85,14
8853,12/27/2019,2019,01,201901,42831,4,269.25,7
8854,12/27/2019,2019,01,201901,42848,5,1083.8,14
8855,12/27/2019,2019,01,201901,42849,4,1126.13,2
8856,12/27/2019,2019,01,201901,42810,10,1022.7,9
8857,12/27/2019,2019,01,201901,42812,6,,7
8858,12/27/2019,2019,01,201901,42814,7,255.09,3
8859,12/27/2019,2019,01,201901,42815,4,452.81,8
8860,12/27/2019,2019,01,201901,42906,3,193.05,2
8861,12/27/2019,2019,01,201901,42865,19,142.95,12
8862,12/27/2019,2019,01,201901,42867,21,125.13,2
8863,12/27/2019,2019,01,201901,42868,4,141.28,12
8864,12/27/2019,2019,01,201901,42871,9,346.79,4
8865,12/27/2019,2019,01,201901,42873,14,432.35,8
8866,12/27/2019,2019,01,201901,42874,16,360.47,8
8867,12/27/2019,2019,01,201901,42875,3,363.93,10
8868,12/27/2019,2019,01,201901,42877,9,342.02,7
8869,12/27/2019,2019,01,201901,42879,12,399.62,13
8870,12/27/2019,2019,01,201901,42882,6,397.84,2
8871,12/27/2019,2019,01,201901,42884,8,319.96,8
8872,12/27/2019,2019,01,201901,42888,5,313.59,4
8873,12/27/2019,2019,01,201901,42890,5,32382,6
8874,12/27/2019,2019,01,201901,42891,1,360.6,13
8875,12/27/2019,2019,01,201901,42892,15,329.18,2
8876,12/27/2019,2019,01,201901,42894,10,323.72,11
8877,12/27/2019,2019,01,201901,42896,1,323.75,13
8878,12/27/2019,2019,01,201901,42897,4,370.55,12
8879,12/27/2019,2019,01,201901,42985,7,1147.16,12
8880,12/27/2019,2019,01,201901,42990,12,213.18,8
8881,12/27/2019,2019,01,201901,42992,8,364.41,5
8882,12/27/2019,2019,01,201901,42994,2,370.88,13
8883,12/27/2019,2019,01,201901,43000,11,292.41,11
8884,12/27/2019,2019,01,201901,43002,9,270.27,14
8885,12/27/2019,2019,01,201901,43004,8,267.44,9
8886,12/27/2019,2019,01,201901,43008,8,285.44,7
8887,12/27/2019,2019,01,201901,43009,4,418.81,14
8888,12/27/2019,2019,01,201901,43010,8,270.65,7
8889,12/27/2019,2019,01,201901,43011,6,256.91,6
8890,12/27/2019,2019,01,201901,43012,3,318.76,6
8891,12/27/2019,2019,01,201901,43013,15,240.02,11
8892,12/27/2019,2019,01,201901,43017,1,274.57,5
8893,12/27/2019,2019,01,201901,43019,10,268.54,3
8894,12/27/2019,2019,01,201901,43020,2,399.19,11
8895,12/27/2019,2019,01,201901,43021,10,290.38,5
8896,12/27/2019,2019,01,201901,43022,7,263.77,11
8897,12/27/2019,2019,01,201901,43023,11,501.67,3
8898,12/27/2019,2019,01,201901,43024,2,375.84,11
8899,12/27/2019,2019,01,201901,43025,13,396.95,6
8900,12/27/2019,2019,01,201901,43027,7,351.72,3
8901,12/27/2019,2019,01,201901,42754,2,927.64,2
8902,12/27/2019,2019,01,201901,42756,14,490.98,4
8903,12/27/2019,2019,01,201901,42761,7,,11
8904,12/27/2019,2019,01,201901,42762,23,1657.7,3
8905,12/27/2019,2019,01,201901,42763,10,1483.76,8
8906,12/27/2019,2019,01,201901,42767,21,2725.53,4
8907,12/27/2019,2019,01,201901,42768,15,1235.41,4
8908,12/27/2019,2019,01,201901,42771,2,1698.88,11
8909,12/27/2019,2019,01,201901,42772,4,4408,13
8910,12/27/2019,2019,01,201901,42774,10,4336.2,12
8911,12/27/2019,2019,01,201901,42776,6,901.28,3
8912,12/27/2019,2019,01,201901,42777,8,1790.05,5
8913,12/27/2019,2019,01,201901,42778,4,1958.98,12
8914,12/27/2019,2019,01,201901,42782,7,2431.82,8
8915,12/27/2019,2019,01,201901,42783,17,1527.41,6
8916,12/27/2019,2019,01,201901,42784,21,1340.2,6
8917,12/27/2019,2019,01,201901,42785,10,1106.16,6
8918,12/27/2019,2019,01,201901,42787,7,964.25,1
8919,12/27/2019,2019,01,201901,42792,8,363.36,4
8920,12/27/2019,2019,01,201901,42793,4,635.89,5
8921,12/27/2019,2019,01,201901,42794,10,214.06,2
8922,12/27/2019,2019,01,201901,42796,5,360.73,8
8923,12/27/2019,2019,01,201901,42797,12,3427.74,4
8924,12/27/2019,2019,01,201901,42799,7,1103.39,9
8925,12/27/2019,2019,01,201901,42800,13,1259.79,3
8926,12/27/2019,2019,01,201901,42801,5,2118.26,3
8927,12/27/2019,2019,01,201901,42850,4,210.71,8
8928,12/27/2019,2019,01,201901,42926,5,48.52,6
8929,12/27/2019,2019,01,201901,42927,8,67.64,13
8930,12/27/2019,2019,01,201901,42929,16,219.29,11
8931,12/27/2019,2019,01,201901,42931,2,253.21,9
8932,12/27/2019,2019,01,201901,42854,5,753.61,4
8933,12/27/2019,2019,01,201901,42870,5,137.01,8
8934,12/27/2019,2019,01,201901,42899,6,145.29,7
8935,12/27/2019,2019,01,201901,42928,11,76.82,11
8936,12/27/2019,2019,01,201901,42932,8,101.24,6
8937,12/27/2019,2019,01,201901,42973,14,80.83,4
8938,12/27/2019,2019,01,201901,42974,7,139.47,11
8939,12/27/2019,2019,01,201901,42976,2,171.78,10
8940,12/27/2019,2019,01,201901,42977,11,69.54,10
8941,12/27/2019,2019,01,201901,42978,8,72.45,14
8942,12/27/2019,2019,01,201901,42979,5,71.32,2
8943,12/27/2019,2019,01,201901,42980,18,71.7,7
8944,12/27/2019,2019,01,201901,42982,2,8.75,9
8945,1/31/2020,2020,01,202001,42832,4,523.27,13
8946,1/31/2020,2020,01,202001,42833,6,621.58,9
8947,1/31/2020,2020,01,202001,42834,6,538.44,9
8948,1/31/2020,2020,01,202001,42835,11,585.74,10
8949,1/31/2020,2020,01,202001,42836,11,553.44,11
8950,1/31/2020,2020,01,202001,42837,14,287.34,8
8951,1/31/2020,2020,01,202001,42839,14,236.09,14
8952,1/31/2020,2020,01,202001,42841,5,221.7,4
8953,1/31/2020,2020,01,202001,42844,18,1367.73,3
8954,1/31/2020,2020,01,202001,42845,24,574.65,5
8955,1/31/2020,2020,01,202001,42847,3,,1
8956,1/31/2020,2020,01,202001,42855,25,791.3,13
8957,1/31/2020,2020,01,202001,42857,5,338.15,1
8958,1/31/2020,2020,01,202001,42858,16,305.23,9
8959,1/31/2020,2020,01,202001,42859,19,431.81,7
8960,1/31/2020,2020,01,202001,42860,3,41802,2
8961,1/31/2020,2020,01,202001,42861,1,356.45,5
8962,1/31/2020,2020,01,202001,42862,6,401.78,5
8963,1/31/2020,2020,01,202001,42863,11,247.07,11
8964,1/31/2020,2020,01,202001,42983,6,238.89,4
8965,1/31/2020,2020,01,202001,42907,6,285.6,2
8966,1/31/2020,2020,01,202001,42908,12,1011.51,10
8967,1/31/2020,2020,01,202001,42909,11,959.54,13
8968,1/31/2020,2020,01,202001,42911,14,1247.88,13
8969,1/31/2020,2020,01,202001,42913,4,991.5,6
8970,1/31/2020,2020,01,202001,42914,26,921.83,14
8971,1/31/2020,2020,01,202001,42916,22,1084.76,4
8972,1/31/2020,2020,01,202001,42917,13,92195.4,6
8973,1/31/2020,2020,01,202001,42918,6,615.79,10
8974,1/31/2020,2020,01,202001,42921,22,466.65,13
8975,1/31/2020,2020,01,202001,42923,5,532.9,13
8976,1/31/2020,2020,01,202001,42924,9,468.96,6
8977,1/31/2020,2020,01,202001,42925,25,2.15,10
8978,1/31/2020,2020,01,202001,42934,23,1085.84,5
8979,1/31/2020,2020,01,202001,42936,2,2702.44,6
8980,1/31/2020,2020,01,202001,42937,27,1793.4,4
8981,1/31/2020,2020,01,202001,42938,11,1633.32,12
8982,1/31/2020,2020,01,202001,42939,32,1965.72,13
8983,1/31/2020,2020,01,202001,42940,8,1484.16,3
8984,1/31/2020,2020,01,202001,42942,19,1954.19,13
